"","...1","fid","mean_elev","elev_band","geometry","aspect","canopy_height","slope","road_lenght"
"283",283,339,815.212102190697,"0-1000m","list(c(93.6239050323774",93.6241562204877,93.6746448051149,"93.6743732967634, 93.6239050323774, 27.1698704936943, 27.2150095464351, 27.2147756179588, 27.1696370161727, 27.1698704936943)),181.482509344842,28.4521381245615,26.770582869973",11536.8333817646
"284",284,340,834.05848756281,"0-1000m","list(c(93.6743732967634",93.6746448051149,93.7251327542316,"93.7248409267374, 93.6743732967634, 27.1696370161727, 27.2147756179588, 27.2145235011089, 27.169385385338, 27.1696370161727)),181.158640867068,29.6486590885727,27.6474308501299",4623.45818354798
"285",285,341,485.83705252645,"0-1000m","list(c(93.7248409267374",93.7251327542316,93.7756200202825,"93.7753078748264, 93.7248409267374, 27.169385385338, 27.2145235011089, 27.2142531967812, 27.1691156020837, 27.169385385338)),177.217933590326,26.5926983736588,24.0589409170133",23391.5508878972
"286",286,342,255.439112422321,"0-1000m","list(c(93.7753078748264",93.7756200202825,93.8261065557163,"93.8257740935611, 93.7753078748264, 27.1691156020837, 27.2142531967812, 27.213964705936, 27.168827667368, 27.1691156020837)),185.015061147207,22.5679224800464,14.9454501406007",32618.2733521395
"287",287,343,239.580649955415,"0-1000m","list(c(93.8257740935611",93.8261065557163,93.8765923129857,"93.8762395354765, 93.8257740935611, 27.168827667368, 27.213964705936, 27.2136580295983, 27.1685215822132, 27.168827667368)),158.330266442691,23.8124460784762,10.8401630191677",17672.0012019408
"288",288,346,403.331774527651,"0-1000m","list(c(95.4904398011575",95.4914414693109,95.5418749159595,"95.5408530227798, 95.4904398011575, 27.1491529122511, 27.1942519568083, 27.1933461561205, 27.1482488570732, 27.1491529122511)),198.093478477072,32.2968246312396,16.5169048045909",0
"289",289,347,601.617177990699,"0-1000m","list(c(95.5408530227798",95.5418749159595,95.5923059722064,"95.5912638581239, 95.5408530227798, 27.1482488570732, 27.1933461561205, 27.1924222431119, 27.1473267244492, 27.1482488570732)),186.599070740574,30.9724688297574,21.336419286357",7762.4321261755
"290",290,348,579.14241128554,"0-1000m","list(c(95.5912638581239",95.5923059722064,95.6427345908175,"95.6416722600369, 95.5912638581239, 27.1473267244492, 27.1924222431119, 27.1914802210578, 27.1463865176463, 27.1473267244492)),174.167470797594,28.2671573940362,19.4154583571794",1119.4311936804
"291",291,349,693.342979097357,"0-1000m","list(c(95.6416722600369",95.6427345908175,95.6931607245723,"95.6920781813791, 95.6416722600369, 27.1463865176463, 27.1914802210578, 27.1905200932969, 27.1454282399952, 27.1463865176463)),216.970766130714,28.1758571166656,20.5445566122217",403.171763647889
"292",292,350,938.909116444555,"0-1000m","list(c(95.6920781813791",95.6931607245723,95.7435843262644,"95.7424815750253, 95.6920781813791, 27.1454282399952, 27.1905200932969, 27.1895418632322, 27.1444518948904, 27.1454282399952)),174.93760089704,30.9657375518513,23.9365147302176",6418.31228381775
"293",293,351,550.835242345745,"0-1000m","list(c(95.7424815750253",95.7435843262644,95.7940053487014,"95.792882393864, 95.7424815750253, 27.1444518948904, 27.1895418632322, 27.1885455343302, 27.1434574857899, 27.1444518948904)),161.925111083037,22.9963474510164,17.035009214161",25799.5047179693
"294",294,352,596.919088569456,"0-1000m","list(c(95.792882393864",95.7940053487014,95.8444237447058,"95.8432805907986, 95.792882393864, 27.1434574857899, 27.1885455343302, 27.1875311101212, 27.1424450162156, 27.1434574857899)),204.149123118698,23.5340967752774,19.1218753761515",10332.4581623835
"295",295,353,860.961143534846,"0-1000m","list(c(95.8432805907986",95.8444237447058,95.8948394671146,"95.893676118747, 95.8432805907986, 27.1424450162156, 27.1875311101212, 27.1864985941994, 27.1414144897527, 27.1424450162156)),182.122332520182,29.0895832824297,23.5750570231499",4777.6086822031
"296",296,354,674.067509886385,"0-1000m","list(c(95.893676118747",95.8948394671146,95.9452524687798,"95.9440689306421, 95.893676118747, 27.1414144897527, 27.1864985941994, 27.1854479902225, 27.1403659100501, 27.1414144897527)),201.378011037932,27.007178772827,22.2345678379325",15858.9106676265
"297",297,355,1079.34031397272,"1000-2000m","list(c(95.9440689306421",95.9452524687798,95.995662702569,"95.9944589794321, 95.9440689306421, 27.1403659100501, 27.1854479902225, 27.1843793019119, 27.1392992808201, 27.1403659100501)),170.186392778876,32.9404719336689,23.5406889427475",0
"298",298,359,1948.72467498185,"1000-2000m","list(c(97.0519285740044",97.0535549375779,97.1038923878474,"97.1022459645561, 97.0519285740044, 27.1127378737461, 27.1577666316276, 27.1563011579035, 27.1112752222298, 27.1127378737461)),190.053393461828,40.2182413215651,22.7531947210909",0
"299",299,360,2340.28231926508,"2000-2500m","list(c(97.1022459645561",97.1038923878474,97.1542259910176,"97.1525595146211, 97.1022459645561, 27.1112752222298, 27.1563011579035, 27.1548177029252, 27.109794624014, 27.1112752222298)),178.62235761598,40.3043616721581,26.4102551567137",0
"300",300,361,2330.57532483837,"2000-2500m","list(c(92.2104109753943",92.2100923405369,92.2605997699675,"92.2608980396614, 92.2104109753943, 27.2141734608545, 27.2593106075369, 27.2595865861967, 27.2144489081103, 27.2141734608545)),171.903416405581,30.0484228368904,29.7590124607026",22314.7118777736
"301",301,362,2412.86080334571,"2000-2500m","list(c(92.2608980396614",92.2605997699675,92.3111078971189,"92.3113858004414, 92.2608980396614, 27.2144489081103, 27.2595865861967, 27.2598443425585, 27.2147061681533, 27.2144489081103)),177.09842815775,33.1998299293529,26.4544569751411",0
"302",302,363,2170.22418555019,"2000-2500m","list(c(92.3113858004414",92.3111078971189,92.3616166743543,"92.3618742101801, 92.3113858004414, 27.2147061681533, 27.2598443425585, 27.260083875706, 27.2149452400694, 27.2147061681533)),181.393803308208,29.625089563851,28.1916184427897",8554.36704197882
"303",303,364,2221.15227364939,"2000-2500m","list(c(92.3618742101801",92.3616166743543,92.4121260540334,"92.4123632213195, 92.3618742101801, 27.2149452400694, 27.260083875706, 27.2603051847878, 27.2151661230093, 27.2149452400694)),161.922508401804,27.3009104398783,29.0296970412697",8750.79252335766
"304",304,365,2060.70259979401,"2000-2500m","list(c(92.4123632213195",92.4121260540334,92.4626359885127,"92.4628527862984, 92.4123632213195, 27.2151661230093, 27.2603051847878, 27.2605082690171, 27.2153688161882, 27.2151661230093)),190.711866232353,24.325376965623,24.4185939474768",30203.1845038372
"305",305,366,1865.27292699768,"1000-2000m","list(c(92.4628527862984",92.4626359885127,92.513146430145,"92.5133428575525, 92.4628527862984, 27.2153688161882, 27.2605082690171, 27.2606931276719, 27.2155533188857, 27.2153688161882)),169.165670962439,26.5156903797662,25.0330193088027",17718.3276237081
"306",306,367,1984.63986766955,"1000-2000m","list(c(92.5133428575525",92.513146430145,92.5636573312809,"92.5638333875144, 92.5133428575525, 27.2155533188857, 27.2606931276719, 27.260859760095, 27.2157196304463, 27.2155533188857)),182.653952798046,28.4379454163237,24.3964454094533",10756.1561565362
"307",307,368,1728.43431852938,"1000-2000m","list(c(92.5638333875144",92.5636573312809,92.6141686442678,"92.6143243286143, 92.5638333875144, 27.2157196304463, 27.260859760095, 27.261008165694, 27.2158677502791, 27.2157196304463)),170.956854752999,33.984224111145,27.8424282570123",4481.34421835623
"308",308,369,1489.22393446739,"1000-2000m","list(c(92.6143243286143",92.6141686442678,92.6646803214511,"92.6648156332801, 92.6143243286143, 27.2158677502791, 27.261008165694, 27.2611383439414, 27.2159976778577, 27.2158677502791)),161.537355710189,31.896932353922,29.4541754229925",22092.7365416437
"309",309,370,1180.26569083362,"1000-2000m","list(c(92.6648156332801",92.6646803214511,92.7151923151741,"92.7153072539374, 92.6648156332801, 27.2159976778577, 27.2611383439414, 27.2612502943742, 27.2161094127205, 27.2159976778577)),182.706648340449,32.4059721620484,28.1923010739334",25384.2980985185
"310",310,371,1393.2612902219,"1000-2000m","list(c(92.7153072539374",92.7151923151741,92.7657045777782,"92.7657991430104, 92.7153072539374, 27.2161094127205, 27.2612502943742, 27.2613440165944, 27.2162029544704, 27.2161094127205)),184.78752626314,32.7743436107902,27.9459602003226",8094.3765267434
"311",311,372,1324.4930638378,"1000-2000m","list(c(92.7657991430104",92.7657045777782,92.8162170616034,"92.8162912529213, 92.7657991430104, 27.2162029544704, 27.2613440165944, 27.2614195102689, 27.2162783027749, 27.2162029544704)),179.672419804901,31.6449905519445,31.0723465331167",0
"312",312,373,1255.92425330046,"1000-2000m","list(c(92.8162912529213",92.8162170616034,92.8667297189884,"92.8667835360916, 92.8162912529213, 27.2162783027749, 27.2614195102689, 27.2614767751292, 27.2163354573664, 27.2162783027749)),164.782018703356,34.997236298041,30.2131952702505",0
"313",313,374,725.694672450922,"0-1000m","list(c(92.8667835360916",92.8667297189884,92.9172425022708,"92.9172759449413, 92.8667835360916, 27.2163354573664, 27.2614767751292, 27.2615158109718, 27.2163744180418, 27.2163354573664)),184.51015131692,29.6618443332155,28.9761698940107",0
"314",314,375,959.95945012868,"0-1000m","list(c(92.9172759449413",92.9172425022708,92.9677553637877,"92.96776843189, 92.9172759449413, 27.2163744180418, 27.2615158109718, 27.2615366176577, 27.2163951846625, 27.2163744180418)),189.584996383378,29.4736120525927,26.1157733847536",0
"315",315,376,879.993570737493,"0-1000m","list(c(92.96776843189",92.9677553637877,93.0182682558757,"93.0182609493568, 92.96776843189, 27.2163951846625, 27.2615366176577, 27.2615391951132, 27.2163977571548, 27.2163951846625)),180.294169967802,29.2636015816644,23.6672264917272",0
"316",316,377,838.608876127462,"0-1000m","list(c(93.0182609493568",93.0182682558757,93.0687811308711,"93.0687534497606, 93.0182609493568, 27.2163977571548, 27.2615391951132, 27.2615235433289, 27.2163821355095, 27.2163977571548)),176.101035618772,21.5624170149235,16.1302858611413",19583.8038172289
"317",317,378,1203.87750298161,"1000-2000m","list(c(93.0687534497606",93.0687811308711,93.1192939411103,"93.1192458855205, 93.0687534497606, 27.2163821355095, 27.2615235433289, 27.2614896623606, 27.2163483197822, 27.2163821355095)),208.113591700102,30.930191791179,19.3577247460127",5990.90160947715
"318",318,379,1412.78446365594,"1000-2000m","list(c(93.1192458855205",93.1192939411103,93.1698066389302,"93.1697382090557, 93.1192458855205, 27.2163483197822, 27.2614896623606, 27.2614375523286, 27.216296310093, 27.2163483197822)),193.422493633948,29.9285909203672,15.8929567444769",0
"319",319,380,1690.73072001498,"1000-2000m","list(c(93.1697382090557",93.1698066389302,93.2203191766684,"93.2202303727863, 93.1697382090557, 27.216296310093, 27.2614375523286, 27.2613672134184, 27.2162261066268, 27.216296310093)),218.28431439449,33.1853367006008,21.6534861264731",0
"320",320,381,1915.0738811123,"1000-2000m","list(c(93.2202303727863",93.2203191766684,93.2708315066632,"93.2707223291331, 93.2202303727863, 27.2162261066268, 27.2613672134184, 27.2612786458799, 27.216137709633, 27.2162261066268)),171.989604580272,33.7397602246761,22.7690647132222",0
"321",321,382,1597.99160450673,"1000-2000m","list(c(93.2707223291331",93.2708315066632,93.321343581254,"93.3212140305184, 93.2707223291331, 27.216137709633, 27.2612786458799, 27.2611718500281, 27.2160311194257, 27.216137709633)),158.962858776315,28.6275246309356,22.4609951468844",605.647336455886
"322",322,383,1312.5736300295,"1000-2000m","list(c(93.3212140305184",93.321343581254,93.3718553527821,"93.3717054293655, 93.3212140305184, 27.2160311194257, 27.2611718500281, 27.2610468262426, 27.2159063363837, 27.2160311194257)),185.585207428092,25.7215291430111,19.9943602489626",10935.3025349168
"323",323,384,1333.06120283387,"1000-2000m","list(c(93.3717054293655",93.3718553527821,93.42236677359,"93.4221964780998, 93.3717054293655, 27.2159063363837, 27.2610468262426, 27.2609035749679, 27.2157633609505, 27.2159063363837)),181.39958577061,27.2855265891786,21.4594313806084",6470.78869814835
"324",324,385,1229.14262975563,"1000-2000m","list(c(93.4221964780998",93.42236677359,93.4728777960225,"93.4726871291484, 93.4221964780998, 27.2157633609505, 27.2609035749679, 27.2607420967134, 27.215602193634, 27.2157633609505)),180.977168215312,28.1444787145741,19.8886437405513",6282.84225341296
"325",325,386,1112.08863222648,"1000-2000m","list(c(93.4726871291484",93.4728777960225,93.5233883724266,"93.5231773349408, 93.4726871291484, 27.215602193634, 27.2607420967134, 27.2605623920532, 27.2154228350069, 27.215602193634)),181.719298549649,28.3180420194302,22.3656166412457",37929.7627419924
"326",326,387,975.907805624044,"0-1000m","list(c(93.5231773349408",93.5233883724266,93.5738984551518,"93.573667047909, 93.5231773349408, 27.2154228350069, 27.2605623920532, 27.260364461626, 27.2152252857067, 27.2154228350069)),178.338825442298,26.0176388778267,19.895707199452",23362.2616145829
"327",327,388,1111.48331824849,"1000-2000m","list(c(93.573667047909",93.5738984551518,93.6244079965503,"93.6241562204877, 93.573667047909, 27.2152252857067, 27.260364461626, 27.2601483061356, 27.2150095464351, 27.2152252857067)),196.976859012753,30.2649500677605,25.4120992182628",4285.50833692642
"328",328,389,1009.54629339025,"1000-2000m","list(c(93.6241562204877",93.6244079965503,93.6749169489775,"93.6746448051149, 93.6241562204877, 27.2150095464351, 27.2601483061356, 27.2599139263504, 27.2147756179588, 27.2150095464351)),158.882723559285,27.8446640086144,27.4288022872837",14409.1315096958
"329",329,390,698.532130707531,"0-1000m","list(c(93.6746448051149",93.6749169489775,93.7254252647921,"93.7251327542316, 93.6746448051149, 27.2147756179588, 27.2599139263504, 27.2596613231036, 27.2145235011089, 27.2147756179588)),181.163493104697,26.3179206868131,25.811426460043",25292.7596746423
"330",330,391,605.083986142755,"0-1000m","list(c(93.7251327542316",93.7254252647921,93.7759328963564,"93.7756200202825, 93.7251327542316, 27.2145235011089, 27.2596613231036, 27.2593904972931, 27.2142531967812, 27.2145235011089)),187.32206051488,26.6635053713504,25.554875190776",18014.9304370518
"331",331,392,412.444353775658,"0-1000m","list(c(93.7756200202825",93.7759328963564,93.8264397960366,"93.8261065557163, 93.7756200202825, 27.2142531967812, 27.2593904972931, 27.2591014498817, 27.213964705936, 27.2142531967812)),178.842454290939,25.8941028644849,21.4304876331005",20604.3116864199
"332",332,393,290.897943260198,"0-1000m","list(c(93.8261065557163",93.8264397960366,93.8769459162029,"93.8765923129857, 93.8261065557163, 27.213964705936, 27.2591014498817, 27.2587941818967, 27.2136580295983, 27.213964705936)),172.277328096025,27.808771058493,17.9659844062058",71.2996182082997
"333",333,396,238.043123469964,"0-1000m","list(c(95.4914414693109",95.4924454806205,95.542899199543,"95.5418749159595, 95.4914414693109, 27.1942519568083, 27.2393506769431, 27.238443129378, 27.1933461561205, 27.1942519568083)),199.005744714195,31.0954486369711,8.6704774667249",0
"334",334,397,409.589528428307,"0-1000m","list(c(95.5418749159595",95.542899199543,95.593350523927,"95.5923059722064, 95.5418749159595, 27.1933461561205, 27.238443129378, 27.2375174345904, 27.1924222431119, 27.1933461561205)),177.16979179275,34.5084761279888,18.6768591183957",7691.25814692714
"335",335,398,361.436357526882,"0-1000m","list(c(95.5923059722064",95.593350523927,95.6437994064568,"95.6427345908175, 95.5923059722064, 27.1924222431119, 27.2375174345904, 27.2365735958635, 27.1914802210578, 27.1924222431119)),184.974688039407,27.9794086315256,14.0979271414576",5283.87291518966
"336",336,399,460.316803716025,"0-1000m","list(c(95.6427345908175",95.6437994064568,95.6942457998307,"95.6931607245723, 95.6427345908175, 27.1914802210578, 27.2365735958635, 27.2356116165444, 27.1905200932969, 27.1914802210578)),201.605414281385,29.3312460290308,17.2895820823635",2073.34857549948
"337",337,400,466.222090446615,"0-1000m","list(c(95.6931607245723",95.6942457998307,95.7446896567609,"95.7435843262644, 95.6931607245723, 27.1905200932969, 27.2356116165444, 27.234631500044, 27.1895418632322, 27.1905200932969)),194.650766638543,28.0543879748866,18.7358488771978",16950.5090511856
"338",338,401,623.226709528417,"0-1000m","list(c(95.7435843262644",95.7446896567609,95.795130929974,"95.7940053487014, 95.7435843262644, 27.1895418632322, 27.234631500044, 27.2336332498376, 27.1885455343302, 27.1895418632322)),188.849608054916,29.3157395084189,21.6037095457724",0
